Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Kyrgyz Republic,KGZ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.69562531,,,,,,,,,,99.75185394,,,,,,
Kyrgyz Republic,KGZ,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3447,3417,3323,3198,3070,2936,2782,2664,2576,2465,2375,2268,2164,2082,2048,2075,2137,2214,2301,2322,2306,2257,2217,2169,2099,1985
Lao PDR,LAO,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,,,,,20.5,,,,,21.7,,,,,,,,,,
Lao PDR,LAO,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,25566,26183,26764,27446,28214,28925,29396,29859,30438,31114,31821,32466,33219,34061,34913,35656,36335,37015,37802,38728,39828,40809,42024,43411,44963,46408,47355,48207,49230,50389,51602,52751,54059,55494,56953,58573,60500,62754,65011,67163,69332,71707,74032,76161,78334,79798,79626,78530,77523,76498,75403,74178,73186,72271,71221,
Lao PDR,LAO,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.13364,,,,,80.59855652,78.45798492,,,,83.93106079,,,,,,,,,,
Lao PDR,LAO,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,7,7,6,12,16,22,30,40,44,43,45,46,48,58,52,53,54,51,50,52,47,47,47,80,80,80,90,90,
Lao PDR,LAO,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9816,9845,9821,9747,9565,9262,8835,8359,7832,7377,6975,6701,6515,6366,6288,6251,6222,6261,6280,6287,6203,6017,5809,5573,5373,5220
Latvia,LVA,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,21.9,,,,,,,,,,22.2,,,,,,,,,,,26.7,,,,,28.1,,,,,,29.9,,,,
Latvia,LVA,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,14760,14910,15085,15228,15323,15461,15793,16174,16506,16816,17058,17374,17450,17384,17185,16887,16777,16643,16436,16094,15858,16063,16510,16914,17418,17808,17752,17477,17295,17087,16921,16919,17134,17379,17659,18004,18243,18438,18568,18702,18534,17652,16444,15323,14273,13233,12163,11119,10133,9131,8395,8045,8157,8338,8649,
Latvia,LVA,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.78441,,,,,,,,,,,99.75026703,,,,,,,,,,,99.83543396,,,,
Latvia,LVA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,548,525,467,393,325,274,237,215,201,190,189,189,191,192,192,184,176,165,152,139,123,109,97,87,82
Lebanon,LBN,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9,,,,,,,27.4,,,28.3,,,,,,,,
Lebanon,LBN,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,16821,18613,20799,22852,24970,26733,27424,27615,27929,28266,28674,29370,30180,30891,31487,31843,31759,31475,31185,30925,30779,30566,30439,30284,30074,29825,29564,29344,29196,29202,29302,29495,29733,30011,30219,30267,30252,30103,29975,29981,30204,32464,35173,38006,40663,42706,42748,42210,41696,41587,42065,43755,46032,48408,50449,
Lebanon,LBN,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.71479034,,,,,,,,
Lebanon,LBN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319,1245,1205,1180,1141,1085,1014,927,845,776,720,678,641,613,572,513,443,375,315,284,289,318,376,439,482,491
Lesotho,LSO,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,20.3,,,,,,,,,,,,,,,,,,,,21.3,,,,,,,,,,,,,,,23.9,,,22.5,,24.1,,,,,,,,,
Lesotho,LSO,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,10975,11067,11116,11226,11346,11494,11709,12000,12308,12647,12985,13223,13479,13789,14146,14511,14824,15164,15553,15976,16411,16857,17361,17902,18450,18966,19185,19447,19771,20173,20660,20949,21301,21718,22215,22654,22916,23077,23284,23501,23701,23865,24042,24215,24355,24527,24780,25041,25253,25495,25605,25318,24878,24515,24166,
Lesotho,LSO,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3,,,,,36.3,,,,,,
Lesotho,LSO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.92690277,,,,,,,,,83.19441223,,,,,,
Lesotho,LSO,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,20,40,61,84,85,82,77,73,74,76,77,78,79,80,82,83,83,83,83,83,83,83,
Lesotho,LSO,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167,2200,2240,2277,2313,2338,2358,2360,2337,2295,2224,2135,2034,1935,1858,1814,1796,1817,1866,1919,1980,2022,2051,2072,2073,2045
Liberia,LBR,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,19.3,,,,,,,,,,20.4,,,,,,,,,,,,,,,,,,,,,,,22.1,22.7,,,,,,,
Liberia,LBR,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,12015,12388,12965,13548,14196,14800,15188,15530,15968,16464,16950,17374,17837,18364,18951,19545,20047,20591,21235,21976,22772,23598,24520,25464,26313,26924,27001,26875,26675,26445,26201,25831,25535,25473,25846,26608,27899,29656,31706,33676,35218,35964,36286,36511,36817,37559,39107,41201,43410,45615,47689,49517,51159,52719,54280,
Liberia,LBR,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1,,30,,30.5,,35.2,,
Liberia,LBR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,47.63379,,,,,,,,,,59.98444,,,,,,,,,,49.15211868,,,49.07410812,,,,,,,,
Liberia,LBR,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,54,48,41,25,18,22,20,24,28,33,38,43,47,52,55,57,60,56,44,51,59,64,56,59,60,73,90,91,91,91,91,91,91,89,
Liberia,LBR,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5110,4728,4406,4167,4138,4319,4470,4778,5094,5297,5301,5260,5062,4812,4587,4420,4270,4161,4090,4011,3938,3893,3821,3749,3692,3644
Libya,LBY,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2,,,,,,,,,
Libya,LBY,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,14321,15110,16139,17190,18360,19446,20171,20768,21534,22407,23392,24508,25825,27244,28708,30357,32339,34549,36776,39045,41292,43402,45431,47445,49422,51230,52818,54160,55400,56592,57615,58209,58701,59154,59347,59607,60553,61569,62285,63087,63323,61932,59828,57961,56080,54495,53878,53772,53586,53353,53169,53112,53313,53757,54444,
Libya,LBY,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,89.3379,,,,,,,,,,89.3379,,,,,,,,,,99.64939117,,,,,,,,,99.92935944,,
Libya,LBY,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811,2627,2392,2176,1982,1849,1780,1768,1793,1814,1813,1795,1746,1690,1628,1567,1527,1466,1422,1369,1286,1218,1127,1042,962,894
Liechtenstein,LIE,"Age at first marriage, female",SP.DYN.SMAM.FE,24,,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,,,,28,,,,,,,,28.8,,,,,29.6,,,,,
Liechtenstein,LIE,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,,,,,,,,,,,,24.8,,,,26.1,,,,,,29.1,,,,
Lithuania,LTU,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,22608,22619,22785,22972,23132,23483,24303,25395,26505,27737,28796,29034,28927,28875,28871,28750,28425,27947,27473,26912,26483,26452,26638,26774,27000,27151,26963,26588,26293,25942,25717,25828,26126,26309,26418,26520,26814,26952,26938,26824,26457,25814,25103,24518,24047,23431,22233,20797,19376,17911,16553,15430,14597,13829,13155,
Lithuania,LTU,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.67376,,,,,,,,,,,,99.70166779,,,,,,,,,,99.85580444,,,,
Lithuania,LTU,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,614,653,624,512,394,312,261,230,208,192,178,169,163,160,155,146,136,129,119,111,106,96,90,86,81
Luxembourg,LUX,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,21.4,,,,,,,,,,,23.1,,,,,,,,,,26,,,,,,,,,,27.8,,,,,,,,,,,,,,
Luxembourg,LUX,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,1937,2007,2085,2153,2213,2265,2326,2377,2422,2458,2491,2544,2592,2623,2640,2642,2646,2640,2625,2609,2572,2478,2361,2249,2135,2040,2010,2013,2019,2035,2058,2076,2099,2134,2181,2235,2292,2344,2403,2459,2520,2593,2657,2714,2767,2816,2850,2882,2923,2978,3028,3067,3073,3072,3056,
Luxembourg,LUX,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,20,20,19,19,18,17,16,15,14,13,12,12,11,10,10,9,8,8,7,7,7,7,6,7,6
"Macao SAR, China",MAC,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,25.6,,,,,,,,,,,26.9,,,,,,,,,,26.4,,,,,,,,,,27.9,,,,,,,,,,27.7,,,,
"Macao SAR, China",MAC,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,2359,2279,2170,2191,2296,2465,2717,3008,3313,3608,3817,3748,3575,3371,3161,2939,2661,2437,2279,2172,2116,2148,2172,2180,2178,2153,2069,2042,2061,2101,2188,2338,2515,2674,2813,2961,3231,3470,3647,3777,3833,3748,3627,3514,3429,3339,3223,3069,2913,2741,2556,2427,2280,2129,1972,
"Macao SAR, China",MAC,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,94.70312,,,,,,,,,,,,,,,,,,,,99.63354492,,,,,99.64424133,,,,,99.67290497,,,,
"Macao SAR, China",MAC,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,15761,16610,17531,18387,19313,19984,19924,19522,19202,18842,18494,18143,17951,17743,17519,17460,17785,18237,18645,19080,19336,19117,18643,18195,17718,17290,17054,16959,16854,16727,16626,16663,16700,16714,16777,16793,16583,16319,16105,15855,15621,15483,15402,15271,15145,14973,14690,14330,13992,13641,13310,13069,12865,12649,12456,
"Macedonia, FYR",MKD,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.86117,,,,,,,,98.74269867,,,,,,,,,,,98.63583374,,
"Macedonia, FYR",MKD,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,546,513,476,438,400,354,318,287,258,237,220,214,215,222,222,212,197,177,159,140,122,108,99,92,87
Madagascar,MDG,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,20.3,,,,,,,,,,,,,,,,,,20.9,,,,20.6,,,,,,,19.8,,,,19,,,,,,,
Madagascar,MDG,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,51500,54616,58531,62387,66508,70133,72393,74047,76074,78214,80277,82515,84951,87509,90219,92893,95442,98190,101217,104373,107736,111377,115604,120002,124338,128527,133185,137516,141737,146641,150476,150753,150172,150705,151094,153143,159810,169086,178071,187542,196716,203989,210674,218024,225437,232984,241319,249950,258341,266873,274614,280383,285105,290062,295054,
Madagascar,MDG,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,21.6,,,,,,,21.7,,,,,22.3,,23.4,,25.1,,
Madagascar,MDG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.23622131,,,,,,,,,64.94024658,,,,,,
Madagascar,MDG,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,1,15,20,26,35,37,42,44,45,35,35,33,36,38,35,47,48,54,58,60,61,62,63,66,71,72,76,76,76,78,78,78,78,
Madagascar,MDG,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21465,21586,21474,21163,20902,20720,20705,20780,20832,20719,20421,19945,19347,18687,18109,17599,17234,16916,16631,16427,16363,16283,16199,16105,16155,16189
Malawi,MWI,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,,18.6,,,,,18.7,,,,,,,,,,,,19,,,,,,19.6,,,,,
Malawi,MWI,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,50161,49332,47981,47260,46706,46576,47282,48913,50762,52994,55204,56552,57994,59984,62391,64806,66689,68834,71411,74308,77058,78852,80703,83219,86691,91012,96073,102169,108779,115085,119500,120782,120575,120368,120485,121987,125792,131419,137586,144197,150144,154086,157418,161200,165216,169446,173535,178035,182764,187887,193174,197547,202299,207560,212847,
Malawi,MWI,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6,,,,,,,,26.6,,,,24.7,,,,,,28.1,,27.8,,,
Malawi,MWI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.01768,,,,,,,,,,,76.0075,,,,,,,,,,,,72.13956451,,,,,
Malawi,MWI,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,1,28,26,50,50,69,77,81,83,79,82,85,87,80,87,89,84,84,87,85,87,86,86,88,86,87,87,87,87,89,89,89,
Malawi,MWI,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21449,21030,20122,19043,18246,17899,17656,17647,17668,17474,16982,16245,15461,14799,14333,14206,14250,14583,14990,15296,15383,15092,14655,14252,13885,13720
Malaysia,MYS,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,22.1,,,,,,,,,,23.5,,,,,,,,,,,24.6,,,,,,,,,25.1,,,,,,,,,,25.7,,,,,
Malaysia,MYS,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,99760,105193,109740,114357,118992,123446,127500,131492,135310,138356,141953,148335,154785,159881,164712,168229,169357,168877,168732,168203,167868,169160,170642,171297,171630,172844,177411,182641,187809,192637,197503,203028,208688,213881,219090,223890,227919,231265,234699,237787,240581,244273,247594,250048,251656,253734,258136,263335,268098,272545,276516,280221,282956,285270,287754,
Malaysia,MYS,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,87.96864,,,,,,,,,,,95.56388,,,,,,,,,97.2378006,,,,,,,,,,98.41871643,,,,,
Malaysia,MYS,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,20,22,21,23,19,52,56,60,66,81,82,83,85,84,83,84,85,85,81,85,88,87,86,86,88,88,88,87,87,87,87,90,90,90,90,
Malaysia,MYS,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4479,4311,4206,4101,4033,3938,3811,3721,3496,3253,2937,2668,2448,2279,2160,2042,1965,1931,1907,1828,1839,1870,1940,2073,2134,2149
Maldives,MDV,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,17.5,,,,,,,,17.9,,,,,,,,,,18.9,,,,,,,,,,,22.9,,,22.4,,,,,,
Maldives,MDV,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,810,812,839,872,912,964,1032,1114,1203,1300,1390,1459,1520,1586,1655,1718,1772,1827,1885,1945,2000,2054,2105,2158,2223,2286,2323,2368,2429,2485,2578,2754,2980,3195,3405,3596,3752,3871,3982,4086,4152,4128,4064,3997,3928,3840,3715,3573,3433,3294,3172,3073,3004,2943,2890,
Maldives,MDV,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,
Maldives,MDV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,85.60898,,,,,,,,95.53619,,,,,98.19962,,,,,98.17012,,,,,98.17012024,,,,,,99.30101013,,,,,,,,,
Maldives,MDV,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,8,4,28,20,12,25,28,47,53,69,86,89,90,91,91,92,92,93,91,93,95,95,94,94,94,94,94,94,95,95,95,95,95,95,95,
Maldives,MDV,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,367,346,324,303,279,254,227,203,180,159,141,126,110,97,86,76,69,63,58,54,50,46,44,41,38
Mali,MLI,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,18.1,,,,,,,,,,,18.9,,,,,,,,,18.4,,,,,18.5,,,,,17.8,,,,,,,,,
Mali,MLI,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,55702,56675,58481,60529,63050,65108,65253,65148,65791,66914,67977,68309,69059,70366,72111,73820,74785,76138,78119,80618,83120,84813,86890,89567,92663,95505,97255,99191,101803,105048,108403,110496,112959,116089,119758,123189,125225,127371,130200,133529,137087,140260,144094,148604,153780,159021,163421,168130,173547,179404,185582,191988,199173,206861,214853,
Mali,MLI,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,11.3,,,,,12.3,,,,,,,9.3,,
Mali,MLI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,19.64623,,,,,,,,,,,,,,,,,,,,,,24.18667,,,,,30.58902931,,,38.81612015,,,,44.30170822,47.13697815,,,,
Mali,MLI,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,4,5,10,24,36,45,45,36,36,34,36,36,37,38,43,50,52,59,60,86,86,89,90,92,92,85,89,89,85,85,
Mali,MLI,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28478,28358,28478,29015,29490,29823,29746,29589,29370,29135,28796,28297,27991,27927,28050,28110,28205,28310,28425,28612,28640,28416,28138,27871,27617,27439
Malta,MLT,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,24,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,,21.9,,,,,,,,,,25.3,,,,,28.2,,,,,
Malta,MLT,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,4570,4530,4291,4087,3862,3661,3602,3597,3556,3499,3424,3354,3261,3176,3116,3035,2848,2635,2449,2262,2134,2144,2233,2311,2387,2470,2562,2650,2738,2840,2910,2889,2825,2771,2708,2663,2685,2743,2787,2830,2858,2803,2725,2659,2593,2537,2613,2675,2715,2735,2729,2661,2577,2481,2373,
Malta,MLT,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,98.21375,,,,,,,,,,96.03227,,,,,,,,,,98.26502991,,,,,,98.88193512,,,,
Malta,MLT,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,45,42,38,34,32,29,28,27,26,24,22,20,18,16,16,15,16,17,17,18,18,18,17,16,16
Marshall Islands,MHL,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,20.8,,,,,,,,
Marshall Islands,MHL,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,MHL,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,MHL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
